NAME	X	Y
TYPE	numeric	numeric
MGH36_P7_D07	0.571010037	-0.42187589
MGH36_P7_D08	-1.0884768	-0.524176158
MGH36_P7_D09	1.530318222	-1.668174711
MGH36_P7_D10	1.189810586	-0.870316819
MGH36_P7_E04	0.614016196	-0.413876314
MGH36_P7_E07	0.133135705	0.633962838
MGH36_P7_E10	1.131902772	-1.06651588
MGH36_P7_E12	-0.201473349	-0.249906445
MGH36_P7_F01	-0.914124466	-0.463890822
MGH36_P7_F02	-1.298822049	-1.2287531
MGH36_P7_F03	2.233619219	-1.720043104
MGH36_P7_F04	-0.195534848	0.337840101
MGH36_P7_F06	0.624727853	-0.354442893
MGH36_P7_F08	-1.05711171	-1.43377767
MGH36_P7_F09	-0.199792948	-0.690847824
MGH36_P7_F10	1.348783746	-1.350982233
MGH36_P7_F11	-1.149134441	-1.309379796
MGH36_P7_F12	0.924194922	-0.678629173
MGH36_P7_G01	0.869246071	-0.472745656
MGH36_P7_G03	-0.167439457	-0.144920017
MGH36_P7_G04	1.167675069	0.118456747
MGH36_P7_G05	-0.331279341	-0.124892126
MGH36_P7_G06	-0.994266819	-1.120973768
MGH36_P7_G08	-0.854522998	-0.786482326
MGH36_P7_G10	-1.232427526	-0.78938344
MGH36_P7_G11	0.421401371	-0.291688752
MGH36_P7_H02	0.711604135	-0.622017417
MGH36_P7_H03	-0.434133423	-0.382508426
MGH36_P7_H04	-0.623653533	-0.739693898
MGH36_P7_H07	-1.973926519	-1.73017081
MGH36_P7_H11	0.514890802	0.020365465
MGH36_P7_H12	-0.021015997	0.490457772
MGH36_P5_A02	1.252188996	-0.926233568
MGH36_P5_A03	1.239716979	-0.503774671
MGH36_P5_A06	-0.967873407	-0.884365659
MGH36_P5_A07	-1.703041328	-2.056223947
MGH36_P5_A08	-1.49555907	-2.06306155
MGH36_P5_A09	-1.173053859	-1.364215475
MGH36_P5_B02	1.345206342	-0.86505839
MGH36_P5_B03	0.862891966	-0.283540387
MGH36_P5_B04	-1.361180029	-0.885481977
MGH36_P5_B05	-0.269232915	0.427284389
MGH36_P5_B06	-1.231922481	-1.075223002
MGH36_P5_B07	-0.45100009	-0.026201939
MGH36_P5_B08	-0.894373906	-1.139242764
MGH36_P5_B09	1.419174632	-1.232929213
MGH36_P5_B11	-2.104482917	-1.496734233
MGH36_P5_C01	-1.13374437	-0.848586074
MGH36_P5_C02	-1.788303048	-1.91238881
MGH36_P5_C03	1.712025962	-1.175187251
MGH36_P5_C04	-0.947015058	-1.012187349
MGH36_P5_C05	1.615307473	-1.036137742
MGH36_P5_C06	-0.61705949	-0.396441946
MGH36_P5_C09	0.692670281	-0.447025125
MGH36_P5_C11	0.565147974	0.462449666
MGH36_P5_C12	-0.148951395	0.186685755
MGH36_P5_D01	-0.394923661	-0.163942816
MGH36_P5_D02	-1.962239593	-2.058136622
MGH36_P5_D03	-0.624796372	-0.722706086
MGH36_P5_D04	0.059537957	0.46591954
MGH36_P5_D06	-0.398985459	-0.468801795
MGH36_P5_D07	-1.800635646	-1.626278711
MGH36_P5_D08	1.601014829	-1.249259616
MGH36_P5_D09	0.543454371	-0.38352486
MGH36_P5_D11	-0.748483324	-0.300669382
MGH36_P5_E01	-1.056550049	-0.566335098
MGH36_P5_E02	0.040041838	0.671836362
MGH36_P5_E03	1.551904997	-1.042258272
MGH36_P5_E05	-1.071959174	-1.066999544
MGH36_P5_E07	1.379524968	-0.435144021
MGH36_P5_E08	-0.52334486	0.382011714
MGH36_P5_E09	-0.085442902	0.642469596
MGH36_P5_E10	0.735980801	-0.219157403
MGH36_P5_E11	0.375522363	0.43949157
MGH36_P5_F02	1.968056848	-1.636664361
MGH36_P5_F04	-1.817888776	-2.013465866
MGH36_P5_F05	0.952806568	-0.951512577
MGH36_P5_F06	-0.861634929	-0.177255566
MGH36_P5_F07	0.250666339	0.033392989
MGH36_P5_F08	-1.89504515	-1.962464633
MGH36_P5_F09	-1.15042915	-0.733246256
MGH36_P5_F11	0.926298815	-0.580186841
MGH36_P5_G01	1.243791746	-0.625480738
MGH36_P5_G02	1.033507733	-1.142455213
MGH36_P5_G04	-0.276249383	0.247979218
MGH36_P5_G06	-0.814022697	-0.627128174
MGH36_P5_G07	-1.157247149	-0.585004717
MGH36_P5_G08	-1.437010512	-0.996185319
MGH36_P5_G09	0.977366818	-0.591707529
MGH36_P5_G10	1.474501487	-0.764029108
MGH36_P5_G11	-0.048534724	0.54038578
MGH36_P5_H02	0.005210694	0.388552386
MGH36_P5_H03	-0.751218842	-0.888661499
MGH36_P5_H06	-0.867355727	-0.60607305
MGH36_P5_H07	0.009098072	0.887291935
MGH36_P5_H09	0.432166511	0.158525484
MGH36_P10_A02	-0.108397393	-0.62482522
MGH36_P10_A04	1.16939276	-1.225659886
MGH36_P10_A05	-2.022979154	-1.978420802
MGH36_P10_A06	-1.056727832	-1.011504409
MGH36_P10_A07	-0.791424525	-1.281110404
MGH36_P10_A09	1.129543309	-1.296749498
MGH36_P10_A11	-0.277433544	-0.387445336
MGH36_P10_A12	2.269790226	-1.638171468
MGH36_P10_B01	-0.559398753	-0.729480314
MGH36_P10_B03	-1.701418193	-2.156994144
MGH36_P10_B05	0.90760159	-1.311690916
MGH36_P10_B07	-0.111791442	-0.227367451
MGH36_P10_B08	0.361611706	-0.625092914
MGH36_P10_B10	0.046126072	-0.036063122
MGH36_P10_B11	-0.344713657	-0.247951379
MGH36_P10_C01	1.047789802	-0.798886206
MGH36_P10_C03	-0.898376487	-1.300650836
MGH36_P10_C04	-1.18306469	-1.690566029
MGH36_P10_C06	-1.605205365	-2.049242067
MGH36_P10_C07	1.493232863	-0.789579343
MGH36_P10_C08	-0.917751813	-1.822650878
MGH36_P10_C09	-1.907985919	-1.807916944
MGH36_P10_C10	-1.869204023	-1.965801906
MGH36_P10_C12	1.11547081	-1.157826828
MGH36_P10_D01	0.970710637	-1.05588015
MGH36_P10_D02	-0.313027046	-0.581076367
MGH36_P10_D03	-2.090068021	-2.631557904
MGH36_P10_D04	0.771686934	-0.562540942
MGH36_P10_D05	-1.623054051	-1.772995925
MGH36_P10_D07	-1.468907355	-1.877454515
MGH36_P10_D09	-1.588252635	-1.825596294
MGH36_P10_D10	1.711859658	-1.864555733
MGH36_P10_D12	0.014054076	0.051271744
MGH36_P10_E02	1.234697298	-0.925703261
MGH36_P10_E03	2.018951598	-2.203520969
MGH36_P10_E04	-1.716021058	-1.475625952
MGH36_P10_E07	0.268302203	0.002896477
MGH36_P10_E10	-1.326335023	-1.600727676
MGH36_P10_E11	-1.05578089	-1.34767648
MGH36_P10_E12	1.606760082	-1.78239538
MGH36_P10_F02	1.341497801	-1.393236027
MGH36_P10_F05	-0.452721088	-0.985232681
MGH36_P10_F08	0.024292089	0.97544467
MGH36_P10_F10	0.0530234	0.140087033
MGH36_P10_F11	-1.120466055	-1.114122748
MGH36_P10_F12	0.448133824	-0.792321821
MGH36_P10_G02	0.782367688	-0.392649111
MGH36_P10_G03	2.004798463	-2.348729735
MGH36_P10_G05	-1.630465035	-1.991084826
MGH36_P10_G07	1.229369068	-1.567980317
MGH36_P10_G08	-1.313378527	-1.884138309
MGH36_P10_G09	1.278618113	-1.575423083
MGH36_P10_G10	1.13562096	-1.397369552
MGH36_P10_G11	-1.325415891	-1.755904253
MGH36_P10_H03	0.253463571	-0.514970838
MGH36_P10_H04	-1.091451573	-1.244828121
MGH36_P10_H05	0.482505172	-0.705992269
MGH36_P10_H06	0.779540825	-0.860334694
MGH36_P10_H11	-0.823211034	-1.598966002
MGH36_P10_H12	-1.715879463	-2.539556323
MGH36_P8_A01	-0.005680232	-0.627760679
MGH36_P8_A03	-1.733711387	-2.51727975
MGH36_P8_A04	-1.503929315	-2.046600961
MGH36_P8_A06	1.279597449	-1.709884837
MGH36_P8_A07	-0.638972032	-1.418795318
MGH36_P8_A09	0.383194429	-0.778262664
MGH36_P8_A11	1.472421011	-1.941226921
MGH36_P8_A12	-1.114867394	-2.055898867
MGH36_P8_B01	-0.334869857	-1.255656979
MGH36_P8_B02	-1.412588949	-2.06265176
MGH36_P8_B04	-1.206011537	-1.697948763
MGH36_P8_B05	1.209232139	-1.366293373
MGH36_P8_B08	-1.372707321	-1.778800425
MGH36_P8_B09	1.47899959	-1.479221527
MGH36_P8_B10	-1.358432228	-1.993569588
MGH36_P8_B11	-1.513501791	-2.084594099
MGH36_P8_B12	-1.889293038	-2.674256306
MGH36_P8_C01	0.955988999	-1.587924647
MGH36_P8_C02	1.479884673	-1.694766609
MGH36_P8_C03	-1.419871871	-2.030453882
MGH36_P8_C06	-0.837530477	-1.5113811
MGH36_P8_C09	-1.946390933	-2.364667995
MGH36_P8_C10	0.899895408	-1.335680786
MGH36_P8_C12	-1.182441576	-1.632088419
MGH36_P8_D01	0.594545497	-0.803521693
MGH36_P8_D03	-0.897710404	-1.781336621
MGH36_P8_D04	0.242025145	-0.346889172
MGH36_P8_D05	0.861272835	-1.357826004
MGH36_P8_D07	1.267678176	-1.305181202
MGH36_P8_D08	1.29194259	-1.775397767
MGH36_P8_D09	-0.917517143	-0.980931629
MGH36_P8_D10	-0.101320136	0.24033814
MGH36_P8_D11	-1.046995765	-1.639459872
MGH36_P8_D12	1.142440342	-1.43747456
MGH36_P8_E01	0.436103203	-0.362378652
MGH36_P8_E02	-1.035020994	-1.713840536
MGH36_P8_E03	-0.762118377	-1.29898288
MGH36_P8_E04	-0.732649317	-1.243581102
MGH36_P8_E05	-1.553481355	-2.097396956
MGH36_P8_E06	-0.285023253	-0.749780775
MGH36_P8_E10	0.017070018	0.467748153
MGH36_P8_F02	-1.039811001	-1.727623085
MGH36_P8_F05	-1.088150538	-1.548515605
MGH36_P8_F07	-0.928007353	-1.53186017
MGH36_P8_F09	-1.541372045	-2.054666036
MGH36_P8_G01	0.764718134	-1.446152324
MGH36_P8_G02	-1.061455599	-1.845599964
MGH36_P8_G03	-1.065368774	-2.007566607
MGH36_P8_G04	1.184168986	-1.562080392
MGH36_P8_G05	-1.100781234	-1.647749613
MGH36_P8_G06	-1.516147599	-2.295923554
MGH36_P8_G07	0.742150665	-0.840132505
MGH36_P8_G08	-0.79284292	-1.334162067
MGH36_P8_G10	-1.529083408	-2.260604
MGH36_P8_G12	0.260805936	-0.407548982
MGH36_P8_H01	0.115448556	-0.757958381
MGH36_P8_H04	-1.468960599	-1.965665728
MGH36_P8_H06	1.599715407	-1.927185578
MGH36_P8_H07	-1.285132441	-2.004032728
MGH36_P8_H09	1.452877807	-1.899698363
MGH36_P8_H11	1.728162884	-1.893986573
MGH36_P9_A01	1.950098718	-2.315986363
MGH36_P9_A02	-0.390528116	-0.615161071
MGH36_P9_A03	-1.49983803	-2.295405344
MGH36_P9_A05	1.52327073	-1.285252547
MGH36_P9_A06	-1.353781635	-2.267511844
MGH36_P9_A07	0.599650443	-0.798335941
